Date,Open,High,Low,Close,Price_Percent_Change,Volatility,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI,12_Day_EMA,26_Day_EMA,MACD,MACD_Signal,MACD_Histogram,Volume,
1977-11-15,95.32,96.470001,94.730003,95.93,0.64%,12.85%,0.61,0.61,0,0.397706949,0.222267415,1.78931738,64.14893453,93.03416683,92.93769181,0.096475026,25.54333098,-25.44685595,27740000,
1977-11-16,95.93,96.470001,95.059998,95.449997,-0.50%,13.29%,-0.480003,0,0.480003,0.369299309,0.2406771,1.534418148,60.54321183,93.29333358,92.95769169,0.335641891,25.88625741,-25.55061552,24950000,
1977-11-17,95.449997,95.879997,94.589996,95.160004,-0.30%,13.48%,-0.289993,0,0.289993,0.342920787,0.244199664,1.404263961,58.40722914,93.61083408,93.00076873,0.610065353,26.11799252,-25.50792717,25110000,
1977-11-18,95.160004,95.879997,94.699997,95.330002,0.18%,13.30%,0.169998,0.169998,0,0.33056916,0.226756831,1.457813458,59.31342972,93.99583433,93.07269192,0.92314241,26.30915456,-25.38601215,23930000,
1977-11-21,95.330002,95.769997,94.589996,95.25,-0.08%,12.01%,-0.080002,0,0.080002,0.306957077,0.216274343,1.419294923,58.66564301,94.37000083,93.137692,1.232308833,26.49213919,-25.25983036,20110000,
1977-11-22,95.25,96.519997,95.050003,96.089996,0.88%,11.31%,0.839996,0.839996,0,0.345031286,0.200826176,1.718059335,63.20904452,94.74583367,93.23846104,1.507372628,26.69479174,-25.18741912,28600000,
1977-11-23,96.089996,96.940002,95.599998,96.489998,0.42%,11.19%,0.400002,0.400002,0,0.348957765,0.186481449,1.87127335,65.17224666,95.09583342,93.35499946,1.740833955,26.7772756,-25.03644165,29150000,
1977-11-25,96.489998,97.110001,95.860001,96.690002,0.21%,11.02%,0.200004,0.200004,0,0.338318211,0.173161345,1.953774441,66.14501141,95.44833367,93.52076888,1.927564782,26.81089736,-24.88333258,17910000,
1977-11-28,96.690002,96.980003,95.669998,96.040001,-0.67%,11.73%,-0.650001,0,0.650001,0.314152624,0.207221321,1.516024621,60.25476096,95.7033335,93.65038438,2.052949115,26.85563886,-24.80268975,21570000,
1977-11-29,96.040001,96.089996,94.279999,94.550003,-1.56%,14.12%,-1.489998,0,1.489998,0.291713151,0.298848226,0.976124753,49.39590739,95.6900005,93.73615373,1.953846769,26.74543957,-24.7915928,22950000,
1977-11-30,94.550003,95.169998,93.779999,94.830002,0.30%,14.02%,0.279999,0.279999,0,0.290876426,0.277501924,1.048196068,51.17654917,95.59416708,93.85923085,1.734936237,26.69981957,-24.96488333,22670000,
1977-12-01,94.830002,95.449997,94.230003,94.690002,-0.15%,11.68%,-0.14,0,0.14,0.270099538,0.267680358,1.00903757,50.22492287,95.54166725,94.001154,1.54051325,26.65493376,-25.11442051,24220000,
1977-12-02,94.690002,95.25,94.080002,94.669998,-0.02%,9.97%,-0.020004,0,0.020004,0.250806714,0.24998919,1.003270238,50.0816225,95.43666708,94.10000015,1.336666929,26.5874425,-25.25077557,21160000,
1977-12-05,94.669998,95.010002,93.910004,94.269997,-0.42%,9.72%,-0.400001,0,0.400001,0.232891949,0.260704319,0.893318337,47.18268024,95.33833375,94.17423096,1.164102788,26.49250083,-25.32839804,19160000,
1977-12-06,94.089996,94.089996,92.440002,92.830002,-1.54%,10.92%,-1.439995,0,1.439995,0.21625681,0.344939368,0.626941514,38.53497553,95.14416692,94.18269254,0.961474378,26.23676439,-25.27529001,23770000,
1977-12-07,92.830002,93.389999,92.150002,92.779999,-0.05%,10.88%,-0.050003,0,0.050003,0.200809895,0.323872484,0.620027648,38.27265841,94.93166667,94.19961573,0.732050936,25.95464695,-25.22259602,21050000,
1977-12-08,92.779999,93.760002,92.510002,92.959999,0.19%,10.99%,0.18,0.18,0,0.199323474,0.300738736,0.662779516,39.85973544,94.74083325,94.26153885,0.479294404,25.67453493,-25.19524053,20400000,
1977-12-09,92.959999,94.110001,92.769997,93.650002,0.74%,11.58%,0.690003,0.690003,0,0.234372011,0.279257397,0.839268766,45.63056697,94.53750042,94.37461588,0.162884532,25.51523809,-25.35235356,19210000,
1977-12-12,93.650002,94.290001,93.18,93.629997,-0.02%,11.58%,-0.020005,0,0.020005,0.217631153,0.260739369,0.834669326,45.49426505,94.299167,94.48500031,-0.185833308,25.44799976,-25.63383306,18180000,
1977-12-13,93.629997,94.040001,92.900002,93.559998,-0.07%,10.66%,-0.069999,0,0.069999,0.202086071,0.247115057,0.817781294,44.98788147,94.03833333,94.561154,-0.522820667,25.34956186,-25.87238252,19190000,
1977-12-14,93.559998,94.260002,92.940002,94.029999,0.50%,10.76%,0.470001,0.470001,0,0.221222852,0.229463981,0.964085301,49.08571438,93.87083317,94.628077,-0.757243833,25.31250501,-26.06974885,22110000,
1977-12-15,94.029999,94.419998,93.230003,93.550003,-0.51%,10.68%,-0.479996,0,0.479996,0.205421219,0.247359126,0.830457412,45.36884643,93.78749983,94.67000023,-0.882500397,25.23259291,-26.11509331,21610000,
1977-12-16,93.550003,94.040001,92.93,93.400002,-0.16%,10.49%,-0.150001,0,0.150001,0.190748275,0.240404974,0.793445627,44.24140966,93.66833317,94.68615404,-1.017820872,25.17017194,-26.18799281,20270000,
1977-12-19,93.400002,93.709999,92.419998,92.690002,-0.76%,8.91%,-0.71,0,0.71,0.177123398,0.273947476,0.646559702,39.26730998,93.5016665,94.60846185,-1.106795346,25.14627785,-26.2530732,21150000,
1977-12-20,92.690002,93,91.760002,92.5,-0.21%,8.68%,-0.190002,0,0.190002,0.164471727,0.26795137,0.613811853,38.03490795,93.32083333,94.47461558,-1.153782244,25.11327448,-26.26705672,23250000,
1977-12-21,92.5,93.580002,92.199997,93.050003,0.59%,9.28%,0.550003,0.550003,0,0.192009675,0.248811987,0.771705888,43.55722319,93.21916717,94.387308,-1.168140833,25.12627177,-26.29441261,24510000,
1977-12-22,93.050003,94.370003,93.050003,93.800003,0.80%,10.08%,0.75,0.75,0,0.231866127,0.231039702,1.003576983,50.08926491,93.30000058,94.30538504,-1.005384455,25.14638233,-26.15176679,28100000,
1977-12-23,93.800003,94.989998,93.75,94.690002,0.94%,10.78%,0.889999,0.889999,0,0.278875618,0.214536866,1.299896018,56.5197734,93.4591675,94.27615446,-0.816986962,25.25465107,-26.07163804,20080000,
1977-12-27,94.690002,95.209999,94.089996,94.690002,0.00%,8.07%,0,0,0,0.258955931,0.199212804,1.299896018,56.5197734,93.60333442,94.25807746,-0.654743045,25.35941948,-26.01416252,16750000,
1977-12-28,94.690002,95.199997,93.989998,94.75,0.06%,8.03%,0.059998,0.059998,0,0.24474465,0.184983318,1.323063358,56.95339102,93.69500092,94.23576969,-0.540768776,25.4254231,-25.96619188,19630000,
1977-12-29,94.75,95.43,94.099998,94.940002,0.20%,8.04%,0.190002,0.190002,0,0.240834461,0.171770224,1.402073393,58.36929867,93.804168,94.22384669,-0.419678692,25.55632811,-25.97600681,23610000,
1977-12-30,94.940002,95.669998,94.440002,95.099998,0.17%,7.58%,0.159996,0.159996,0,0.235060285,0.159500922,1.473723673,59.57511297,93.93250133,94.18576985,-0.253268513,25.71444628,-25.96771479,23560000,
1978-01-03,95.099998,95.150002,93.489998,93.82,-1.36%,9.81%,-1.279998,0,1.279998,0.218270265,0.239536428,0.911219503,47.67738616,93.91500142,94.08307762,-0.168076199,25.8053971,-25.9734733,17720000,
1978-01-04,93.82,94.099998,92.57,93.519997,-0.32%,9.91%,-0.300003,0,0.300003,0.202679531,0.243855469,0.83114614,45.3893942,93.91250092,93.96115435,-0.048653429,25.88916108,-25.93781451,24090000,
1978-01-05,93.519997,94.529999,92.510002,92.739998,-0.84%,10.21%,-0.779999,0,0.779999,0.188202422,0.282151435,0.667026279,40.01294326,93.85750058,93.83423115,0.023269429,25.85704354,-25.83377411,23570000,
1978-01-06,92.660004,92.660004,91.050003,91.620003,-1.22%,11.15%,-1.119995,0,1.119995,0.174759392,0.341997404,0.510996253,33.818499,93.768334,93.72153885,0.046795154,25.69069937,-25.64390421,26150000,
1978-01-09,91.480003,91.480003,89.970001,90.639999,-1.08%,11.83%,-0.980004,0,0.980004,0.162276578,0.387569304,0.418703382,29.5131024,93.61333392,93.56038488,0.052949032,25.40554658,-25.35259755,27990000,
1978-01-10,90.639999,91.290001,89.720001,90.169998,-0.52%,11.65%,-0.470001,0,0.470001,0.150685394,0.393457282,0.382977774,27.69225805,93.3733335,93.38653858,-0.013205077,25.10975261,-25.12295768,25180000,
1978-01-11,90.169998,90.699997,89.230003,89.739998,-0.48%,11.71%,-0.43,0,0.43,0.139922152,0.396067476,0.35327857,26.10538419,93.03499975,93.19692319,-0.161923442,24.78385376,-24.9457772,22880000,
1978-01-12,89.739998,90.599998,89.25,89.82,0.09%,11.22%,0.080002,0.080002,0,0.135642141,0.367776942,0.368816326,26.94417938,92.62916625,93.02576946,-0.396603212,24.4417443,-24.83834751,22730000,
1978-01-13,89.82,90.470001,89.260002,89.690002,-0.14%,10.17%,-0.129998,0,0.129998,0.125953416,0.350792732,0.359053666,26.41938835,92.21249958,92.90500023,-0.692500647,24.07135596,-24.76385661,18010000,
1978-01-16,89.690002,90.110001,88.879997,89.43,-0.29%,8.38%,-0.260002,0,0.260002,0.116956744,0.34430768,0.339686712,25.35568274,91.76916625,92.77615412,-1.006987865,23.80148367,-24.80847153,18760000,
1978-01-17,89.43,90.309998,89.050003,89.879997,0.50%,9.10%,0.449997,0.449997,0,0.140745334,0.319714274,0.440222239,30.56627144,91.34749917,92.6576925,-1.310193333,23.60430411,-24.91449744,19360000,
1978-01-18,89.879997,90.860001,89.589996,90.559998,0.75%,10.15%,0.680001,0.680001,0,0.179263595,0.29687754,0.603830102,37.64925607,90.96916583,92.53884619,-1.569680359,23.52736001,-25.09704037,21390000,
1978-01-19,90.559998,91.040001,89.739998,90.089996,-0.52%,9.88%,-0.470002,0,0.470002,0.166459053,0.309243573,0.538278132,34.99225016,90.65833217,92.40269231,-1.744360141,23.47098593,-25.21534607,21500000,
1978-01-20,90.089996,90.269997,89.410004,89.889999,-0.22%,9.60%,-0.199997,0,0.199997,0.154569121,0.301440246,0.512768691,33.89604068,90.35583233,92.2615385,-1.905706167,23.44623779,-25.35194396,7580000,
1978-01-23,89.889999,90.080002,88.809998,89.239998,-0.73%,8.72%,-0.650001,0,0.650001,0.143528469,0.326337443,0.439816123,30.54668691,90.06416567,92.07730769,-2.013142026,23.40570213,-25.41884415,19380000,
1978-01-24,89.239998,89.800003,88.669998,89.25,0.01%,8.86%,0.010002,0.010002,0,0.133990864,0.303027626,0.442173758,30.66022771,89.86666542,91.91192296,-2.045257545,23.38616805,-25.4314256,18690000,
1978-01-25,89.25,89.940002,88.830002,89.389999,0.16%,8.77%,0.139999,0.139999,0,0.134420017,0.281382795,0.47771228,32.32782772,89.76249875,91.75769208,-1.995193327,23.38050786,-25.37570119,18690000,
1978-01-26,89.389999,89.790001,88.309998,88.580002,-0.91%,8.21%,-0.809997,0,0.809997,0.124818587,0.319140953,0.391108022,28.11485637,89.62999908,91.59961515,-1.969616071,23.34112752,-25.3107436,19600000,
1978-01-27,88.580002,89.099998,88.019997,88.580002,0.00%,7.31%,0,0,0,0.115902974,0.29634517,0.391108022,28.11485637,89.53333275,91.448846,-1.91551325,23.3191794,-25.23469265,17600000,
1978-01-30,88.580002,89.669998,88.260002,89.339996,0.85%,8.27%,0.759994,0.759994,0,0.161909475,0.275177658,0.588381617,37.04283722,89.49333242,91.30615342,-1.812821006,23.34454953,-25.15737053,17400000,
1978-01-31,89.339996,89.919998,88.610001,89.25,-0.10%,8.06%,-0.089996,0,0.089996,0.150344513,0.261950397,0.57394268,36.46528476,89.45666558,91.13115331,-1.674487724,23.28470234,-24.95919006,19870000,
1978-02-01,89.25,90.239998,88.82,89.93,0.76%,8.74%,0.68,0.68,0,0.188177048,0.243239654,0.773628166,43.61839651,89.49833225,90.94807631,-1.449744058,23.35050201,-24.80024607,22240000,
1978-02-02,89.93,90.910004,89.540001,90.129997,0.22%,8.75%,0.199997,0.199997,0,0.18902133,0.225865393,0.836876014,45.55974424,89.51916558,90.7726915,-1.253525917,23.4437438,-24.69726972,23050000,
1978-02-03,90.129997,90.32,89.190002,89.620003,-0.57%,9.03%,-0.509994,0,0.509994,0.175519806,0.246160294,0.713030537,41.62392448,89.44083267,90.57538392,-1.134551256,23.53297648,-24.66752773,19400000,
1978-02-06,89.620003,89.849998,88.949997,89.5,-0.13%,8.76%,-0.120003,0,0.120003,0.162982677,0.237149059,0.687258379,40.7322546,89.39166633,90.36615308,-0.974486744,23.61466669,-24.58915343,11630000,
1978-02-07,89.5,90.529999,89.379997,90.330002,0.92%,9.08%,0.830002,0.830002,0,0.210626915,0.22020984,0.956482756,48.8878705,89.42833325,90.18269169,-0.754358442,23.77463479,-24.52899324,14730000,
1978-02-08,90.330002,91.32,90.089996,90.830002,0.55%,9.07%,0.5,0.5,0,0.231296421,0.204480566,1.131141338,53.07678651,89.56083358,90.06769177,-0.506858186,24.02103389,-24.52789208,21300000,
1978-02-09,90.830002,90.959999,89.839996,90.300003,-0.59%,9.41%,-0.529999,0,0.529999,0.214775248,0.227731882,0.94310575,48.53599709,89.64833383,89.94384585,-0.295512013,24.21734667,-24.51285868,17940000,
1978-02-10,90.300003,90.690002,89.559998,90.080002,-0.24%,8.87%,-0.220001,0,0.220001,0.199434159,0.227179677,0.877869719,46.74816948,89.70583408,89.84153831,-0.135704224,24.29960577,-24.43531,19480000,
1978-02-13,90.080002,90.300003,89.379997,89.860001,-0.24%,8.96%,-0.220001,0,0.220001,0.185188862,0.226666914,0.817008793,44.96449307,89.81250067,89.77384592,0.038654744,24.38568345,-24.34702871,16810000,
1978-02-14,89.860001,89.889999,88.699997,89.040001,-0.92%,9.83%,-0.82,0,0.82,0.171961086,0.269047849,0.639146853,38.99265353,89.85083392,89.71230754,0.138526378,24.33182438,-24.19329801,20470000,
1978-02-15,89.040001,89.400002,88.300003,88.830002,-0.24%,9.04%,-0.209999,0,0.209999,0.159678151,0.264830074,0.602945689,37.6148545,89.80833442,89.66076923,0.147565186,24.25240061,-24.10483543,20170000,
1978-02-16,88.769997,88.769997,87.639999,88.080002,-0.85%,9.76%,-0.75,0,0.75,0.148272569,0.299485069,0.495091691,33.11447009,89.71083458,89.59692323,0.113911353,24.1695222,-24.05561085,21570000,
1978-02-17,88.080002,88.699997,87.550003,87.959999,-0.14%,8.87%,-0.120003,0,0.120003,0.137681671,0.286664921,0.480287825,32.44557015,89.54666783,89.52538473,0.021283103,24.08662964,-24.06534654,18500000,
1978-02-21,87.959999,88.190002,87.089996,87.589996,-0.42%,8.96%,-0.370003,0,0.370003,0.127847266,0.292617641,0.43690895,30.40616804,89.33500108,89.44461527,-0.109614186,23.8848096,-23.99442379,21890000,
1978-02-22,87.589996,88.150002,87.190002,87.559998,-0.03%,8.01%,-0.029998,0,0.029998,0.118715319,0.273859095,0.433490509,30.24020783,89.163334,89.37269212,-0.209358115,23.63986187,-23.84921998,18450000,
1978-02-23,87.559998,87.919998,86.830002,87.639999,0.09%,7.90%,0.080001,0.080001,0,0.11595001,0.254297731,0.455961638,31.3168717,89.00833392,89.28653835,-0.278204429,23.45552943,-23.73373386,18720000,
1978-02-24,87.660004,88.870003,87.660004,88.489998,0.97%,9.10%,0.849999,0.849999,0,0.168382081,0.236133607,0.713079695,41.62559962,88.85500025,89.20692296,-0.351922712,23.39666896,-23.74859167,22510000,
1978-02-27,88.489998,88.970001,87.489998,87.720001,-0.87%,9.69%,-0.769997,0,0.769997,0.156354789,0.274266707,0.570083008,36.30909991,88.5958335,89.11576931,-0.519935808,23.28166142,-23.80159723,19990000,
1978-02-28,87.720001,87.760002,86.580002,87.040001,-0.78%,8.70%,-0.68,0,0.68,0.14518659,0.303247656,0.47877234,32.37633861,88.32416667,89.006154,-0.681987333,23.18052911,-23.86251645,19750000,
1978-03-01,87.040001,87.629997,86.449997,87.190002,0.17%,8.14%,0.150001,0.150001,0,0.145530476,0.281587109,0.516822225,34.07269596,88.08333333,88.927308,-0.843974667,23.10855841,-23.95253308,21010000,
1978-03-02,87.190002,87.809998,86.690002,87.32,0.15%,8.22%,0.129998,0.129998,0,0.144421014,0.261473745,0.552334668,35.58090142,87.87166658,88.85307723,-0.981410647,23.09401185,-24.0754225,20280000,
1978-03-03,87.32,87.980003,86.830002,87.449997,0.15%,8.39%,0.129997,0.129997,0,0.143390727,0.242797048,0.590578543,37.12979442,87.73916625,88.77846177,-1.039295519,23.10161362,-24.14090914,20120000,
1978-03-06,87.449997,87.519997,86.480003,86.900002,-0.63%,8.57%,-0.549995,0,0.549995,0.133148532,0.264739759,0.5029412,33.46379754,87.57833292,88.71384638,-1.135513468,23.09214167,-24.22765514,17230000,
1978-03-07,86.900002,87.629997,86.550003,87.360001,0.53%,8.55%,0.459999,0.459999,0,0.156494994,0.245829776,0.636599018,38.89767812,87.51833283,88.66692327,-1.148590436,23.14608491,-24.29467534,19900000,
1978-03-08,87.360001,88.080002,86.970001,87.839996,0.55%,9.01%,0.479995,0.479995,0,0.179602138,0.228270507,0.786795194,44.03387677,87.50833258,88.60923096,-1.100898378,23.24096621,-24.34186459,22030000,
1978-03-09,87.839996,88.489998,87.339996,87.889999,0.06%,8.30%,0.050003,0.050003,0,0.170345056,0.211965471,0.80364531,44.55672663,87.53333283,88.55692323,-1.023590397,23.2250611,-24.2486515,21820000,
1978-03-10,87.889999,89.25,87.82,88.879997,1.12%,9.57%,0.989998,0.989998,0,0.228891695,0.19682508,1.162919357,53.76619119,87.64333275,88.5165385,-0.87320575,23.39000706,-24.26321281,27090000,
1978-03-13,88.879997,89.769997,88.480003,88.949997,0.08%,9.29%,0.07,0.07,0,0.217542288,0.182766146,1.190276721,54.34366852,87.75249925,88.47115388,-0.718654635,23.59130513,-24.30995977,24070000,
1978-03-14,88.949997,89.620003,88.209999,89.349998,0.45%,9.37%,0.400001,0.400001,0,0.230575053,0.169711421,1.358630152,57.60250927,87.82416592,88.46076908,-0.63660316,23.81781414,-24.4544173,24300000,
1978-03-15,89.349998,89.730003,88.519997,89.120003,-0.26%,9.53%,-0.229995,0,0.229995,0.214105407,0.174017391,1.230367872,55.16434699,87.94083275,88.44615381,-0.505321058,24.00525882,-24.51057988,23340000,
1978-03-16,89.120003,89.769997,88.580002,89.510002,0.44%,8.86%,0.389999,0.389999,0,0.226669235,0.161587577,1.402763993,58.38126412,88.14666617,88.41461535,-0.267949179,24.22293693,-24.49088611,25400000,
1978-03-17,89.510002,90.519997,89.169998,90.199997,0.77%,8.13%,0.689995,0.689995,0,0.259763932,0.150045607,1.73123317,63.38650207,88.39749908,88.39038438,0.007114699,24.54337135,-24.53625665,28470000,
1978-03-20,90.199997,91.349998,90.099998,90.82,0.69%,7.02%,0.620003,0.620003,0,0.285495294,0.139328064,2.049086783,67.20329491,88.68916575,88.41038427,0.278781481,24.84976891,-24.57098743,28360000,
1978-03-21,90.82,91.059998,89.5,89.790001,-1.14%,9.33%,-1.029999,0,1.029999,0.265102773,0.202947417,1.306263356,56.6398175,88.88416608,88.39923038,0.484935699,24.9943292,-24.5093935,24410000,
1978-03-22,89.790001,90.07,88.989998,89.470001,-0.36%,9.63%,-0.32,0,0.32,0.246166861,0.211308315,1.164965328,53.80988384,89.09833267,88.38423038,0.714102282,25.11662643,-24.40252415,21950000,
1978-03-23,89.470001,89.900002,88.830002,89.360001,-0.12%,9.71%,-0.11,0,0.11,0.228583514,0.204072007,1.120112048,52.8326816,89.26499933,88.39653808,0.868461256,25.12314803,-24.25468678,21290000,
1978-03-27,89.360001,89.5,88.510002,88.870003,-0.55%,9.59%,-0.489998,0,0.489998,0.21225612,0.224495292,0.945481385,48.59883997,89.35083325,88.39807658,0.952756673,25.09767963,-24.14492296,18870000,
1978-03-28,88.870003,89.760002,88.470001,89.5,0.71%,9.75%,0.629997,0.629997,0,0.242094754,0.208459914,1.161349198,53.73260364,89.485,88.45269188,1.032308115,25.09700545,-24.06469733,21600000,
1978-03-29,89.5,90.169998,89.139999,89.639999,0.16%,9.60%,0.139999,0.139999,0,0.2348022,0.19356992,1.213009748,54.8126708,89.5483335,88.51730727,1.031026231,25.12855325,-24.09752702,25450000,
1978-03-30,89.639999,89.889999,88.970001,89.410004,-0.26%,9.75%,-0.229995,0,0.229995,0.218030615,0.196171712,1.111427395,52.63867455,89.58666742,88.58730758,0.99935984,25.09431385,-24.09495402,20460000,
1978-03-31,89.410004,89.639999,88.68,89.209999,-0.22%,8.69%,-0.200005,0,0.200005,0.202456999,0.196445518,1.030601264,50.75350253,89.57500083,88.65076915,0.924231679,24.98009293,-24.05586125,20130000,
1978-04-03,89.199997,89.199997,88.07,88.459999,-0.84%,9.44%,-0.75,0,0.75,0.187995785,0.235985124,0.796642525,44.34062502,89.5200005,88.68230762,0.837692885,24.75748258,-23.9197897,20230000,
1978-04-04,88.459999,89.18,88.160004,88.860001,0.45%,9.44%,0.400002,0.400002,0,0.203139086,0.219129044,0.927029492,48.10665825,89.46583375,88.6965385,0.76929525,24.68989463,-23.92059938,20130000,
1978-04-05,88.860001,89.910004,88.620003,89.639999,0.87%,10.13%,0.779998,0.779998,0,0.244343294,0.203476969,1.200840052,54.56280437,89.41916725,88.77038458,0.648782673,24.7169721,-24.06818943,27260000,
1978-04-06,89.639999,90.459999,89.309998,89.790001,0.17%,9.99%,0.150002,0.150002,0,0.23760463,0.1889429,1.257547283,55.70413928,89.333334,88.87615381,0.457180192,24.75009249,-24.2929123,27360000,
